date_reco;serial;client;contrat;type_livraison;client_code;modele_machine;marque;couleur;toner;ville;code_postal;jours_avant_rupture;date_rupture_estimee;priorite;commentaire
2026-02-19;;;CT002442;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002553;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002551;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002568;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002575;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002518;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002571;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002433;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT001604;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002520;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002459;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002517;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002434;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002569;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002626;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002526;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT000174;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT003732;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT001494;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT003730;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT005041;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000962;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000977;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000856;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000970;stock_seulement;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002442;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002553;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002551;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002568;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002575;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002518;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002571;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002433;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT001604;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002520;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002459;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002517;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002434;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002569;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002626;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002526;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT000174;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT003732;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT001494;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT003730;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT005041;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000962;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000977;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000856;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;STCT000970;stock_seulement;;;;cyan;cyan;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;;;CT002442;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002553;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002551;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002568;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002575;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002518;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002571;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002433;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT001604;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002520;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002459;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002517;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002434;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002569;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002626;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002526;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT000174;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT003732;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT001494;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT003730;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT005041;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000962;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000977;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000856;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000970;stock_seulement;;;;magenta;magenta;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002442;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002553;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002551;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002568;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002575;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002518;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002571;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002433;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT001604;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002520;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002459;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002517;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002434;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002569;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002626;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT002526;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT000174;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT003732;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT001494;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT003730;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;CT005041;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000962;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000977;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000856;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;;;STCT000970;stock_seulement;;;;yellow;yellow;;;0;2026-02-08;1;Risque de rupture imminent
2026-02-19;120590;;STCT000980;contrat_maintenance;;;;black;black;;;0;2026-02-19;1;Risque de rupture imminent
2026-02-19;196105;;CT003557;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-19;210238;;CT004957;contrat_maintenance;;;;black;black;;;0;2026-02-16;1;Risque de rupture imminent
2026-02-19;3050311502;;STCT001041;contrat_maintenance;;;;black;black;;;0;2026-01-27;1;Risque de rupture imminent
2026-02-19;3050311502;;STCT001041;contrat_maintenance;;;;magenta;magenta;;;0;2026-01-23;1;Risque de rupture imminent
2026-02-19;3050311502;;STCT001041;contrat_maintenance;;;;yellow;yellow;;;0;2026-01-22;1;Risque de rupture imminent
2026-02-19;3050317942;;STCT000966;contrat_maintenance;;;;black;black;;;0;2026-02-18;1;Risque de rupture imminent
2026-02-19;3050318280;;STCT000965;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-17;1;Risque de rupture imminent
2026-02-19;3356054066;;STCT000027;contrat_maintenance;;;;black;black;;;0;2026-01-27;1;Risque de rupture imminent
2026-02-19;3356054066;;STCT000027;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-02;1;Risque de rupture imminent
2026-02-19;3392613691;;CT000584;contrat_maintenance;;;;black;black;;;0;2025-03-29;1;Risque de rupture imminent
2026-02-19;3392613691;;CT000584;contrat_maintenance;;;;cyan;cyan;;;0;2025-07-24;1;Risque de rupture imminent
2026-02-19;3392613691;;CT000584;contrat_maintenance;;;;magenta;magenta;;;0;2025-09-03;1;Risque de rupture imminent
2026-02-19;3392613934;;CT000552;contrat_maintenance;;;;black;black;;;0;2025-09-03;1;Risque de rupture imminent
2026-02-19;3392613934;;CT000552;contrat_maintenance;;;;cyan;cyan;;;0;2025-06-14;1;Risque de rupture imminent
2026-02-19;3392613934;;CT000552;contrat_maintenance;;;;magenta;magenta;;;0;2025-04-26;1;Risque de rupture imminent
2026-02-19;3392613934;;CT000552;contrat_maintenance;;;;yellow;yellow;;;0;2025-08-09;1;Risque de rupture imminent
2026-02-19;35N00727;;CT002843;contrat_maintenance;;;;cyan;cyan;;;0;2026-02-15;1;Risque de rupture imminent
2026-02-19;35N00735;;CT002846;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-15;1;Risque de rupture imminent
2026-02-19;35N00736;;CT002845;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-13;1;Risque de rupture imminent
2026-02-19;35N00736;;CT002845;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-11;1;Risque de rupture imminent
2026-02-19;3712398760;;CT000781;contrat_maintenance;;;;black;black;;;0;2026-01-20;1;Risque de rupture imminent
2026-02-19;3712398760;;CT000781;contrat_maintenance;;;;cyan;cyan;;;0;2025-04-27;1;Risque de rupture imminent
2026-02-19;3712398760;;CT000781;contrat_maintenance;;;;magenta;magenta;;;0;2025-05-26;1;Risque de rupture imminent
2026-02-19;3712398760;;CT000781;contrat_maintenance;;;;yellow;yellow;;;0;2025-08-18;1;Risque de rupture imminent
2026-02-19;3712441720;;CT001281;contrat_maintenance;;;;magenta;magenta;;;0;2026-02-19;1;Risque de rupture imminent
2026-02-19;3717195336;;CT001179;contrat_maintenance;;;;cyan;cyan;;;0;2025-11-02;1;Risque de rupture imminent
2026-02-19;3717198289;;CT001079;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-04;1;Risque de rupture imminent
2026-02-19;3717198351;;CT001141;contrat_maintenance;;;;yellow;yellow;;;0;2025-12-09;1;Risque de rupture imminent
2026-02-19;3743004808;;STCT000853;contrat_maintenance;;;;black;black;;;0;2026-02-19;1;Risque de rupture imminent
2026-02-19;3743021087;;STCT000901;contrat_maintenance;;;;yellow;yellow;;;0;2026-02-09;1;Risque de rupture imminent
2026-02-19;3746586336;;STCT000525;contrat_maintenance;;;;black;black;;;0;2026-02-13;1;Risque de rupture imminent
